volume_kg,distribution_channel,customer,brand,channel,store_format,category,year,month
531.9099078170376,0,5,1,FOOD SERVICE,3,3,2012,4
387.049863298794,0,5,1,FOOD SERVICE,3,3,2012,5
158.04541842349377,0,5,1,FOOD SERVICE,3,3,2012,6
692.2510348236943,0,5,1,FOOD SERVICE,3,3,2012,7
524.736672807564,0,5,1,FOOD SERVICE,3,3,2012,8
537.3025693307587,0,5,1,FOOD SERVICE,3,3,2012,9
383.8865232830896,0,5,1,FOOD SERVICE,3,3,2012,10
599.4218807506709,0,5,1,FOOD SERVICE,3,3,2012,11
904.7477559919093,0,5,1,FOOD SERVICE,3,3,2012,12
229.71820056908226,0,5,1,FOOD SERVICE,3,3,2013,1
582.981842978656,0,5,1,FOOD SERVICE,3,3,2013,2
230.59168106033295,0,5,1,FOOD SERVICE,3,3,2013,3
348.68343003139967,0,5,1,FOOD SERVICE,3,3,2013,4
499.30328074150253,0,5,1,FOOD SERVICE,3,3,2013,5
580.2387420533064,0,5,1,FOOD SERVICE,3,3,2013,6
698.2635765577561,0,5,1,FOOD SERVICE,3,3,2013,7
387.2691785371319,0,5,1,FOOD SERVICE,3,3,2013,8
765.2106848828402,0,5,1,FOOD SERVICE,3,3,2013,9
462.8008013169447,0,5,1,FOOD SERVICE,3,3,2013,10
462.1964592115708,0,5,1,FOOD SERVICE,3,3,2013,11
627.9480003168374,0,5,1,FOOD SERVICE,3,3,2013,12
235.4197514763123,0,5,1,FOOD SERVICE,3,3,2014,1
264.4973095506186,0,5,1,FOOD SERVICE,3,3,2014,2
459.21135923270214,0,5,1,FOOD SERVICE,3,3,2014,3
424.5946410430491,0,5,1,FOOD SERVICE,3,3,2014,4
347.30821702362397,0,5,1,FOOD SERVICE,3,3,2014,5
501.55370046513445,0,5,1,FOOD SERVICE,3,3,2014,6
683.7619813194227,0,5,1,FOOD SERVICE,3,3,2014,7
229.4923664427829,0,5,1,FOOD SERVICE,3,3,2014,8
465.34264204737946,0,5,1,FOOD SERVICE,3,3,2014,9
461.34012962854933,0,5,1,FOOD SERVICE,3,3,2014,10
584.4678995939413,0,5,1,FOOD SERVICE,3,3,2014,11
536.5793567755888,0,5,1,FOOD SERVICE,3,3,2014,12
311.79117240139965,0,5,1,FOOD SERVICE,3,3,2015,1
391.0355365921689,0,5,1,FOOD SERVICE,3,3,2015,2
402.42425623804394,0,5,1,FOOD SERVICE,3,3,2015,3
531.6127599134542,0,5,1,FOOD SERVICE,3,3,2015,4
416.6689355689237,0,5,1,FOOD SERVICE,3,3,2015,5
326.6742980225353,0,5,1,FOOD SERVICE,3,3,2015,6
460.84569303424337,0,5,1,FOOD SERVICE,3,3,2015,7
535.9077606673271,0,5,1,FOOD SERVICE,3,3,2015,8
232.1728114764884,0,5,1,FOOD SERVICE,3,3,2015,9
511.6650678496264,0,5,1,FOOD SERVICE,3,3,2015,10
250.73278678146454,0,5,1,FOOD SERVICE,3,3,2015,11
974.7434272404926,0,5,1,FOOD SERVICE,3,3,2015,12
206.41373690404475,0,5,1,FOOD SERVICE,3,3,2016,1
231.0428231035683,0,5,1,FOOD SERVICE,3,3,2016,2
280.5323476742194,0,5,1,FOOD SERVICE,3,3,2016,3
407.77520393460827,0,5,1,FOOD SERVICE,3,3,2016,4
323.5018959926201,0,5,1,FOOD SERVICE,3,3,2016,5
538.7494715529514,0,5,1,FOOD SERVICE,3,3,2016,6
740.8509304729098,0,5,1,FOOD SERVICE,3,3,2016,7
190.76846591049278,0,5,1,FOOD SERVICE,3,3,2016,8
230.0051295268655,0,5,1,FOOD SERVICE,3,3,2016,9
317.27970008949137,0,5,1,FOOD SERVICE,3,3,2016,10
419.34201975299374,0,5,1,FOOD SERVICE,3,3,2016,11
457.8365438578418,0,5,1,FOOD SERVICE,3,3,2016,12
265.6221849700009,0,5,1,FOOD SERVICE,3,3,2017,1
77.60552777064011,0,5,1,FOOD SERVICE,3,3,2017,2
1032.776363206432,0,5,1,FOOD SERVICE,3,3,2017,3
157.27599777211123,0,5,1,FOOD SERVICE,3,3,2017,5
152.00526845051732,0,5,1,FOOD SERVICE,3,3,2017,6
228.4274760795878,0,5,1,FOOD SERVICE,3,3,2017,7
151.69708413284917,0,5,1,FOOD SERVICE,3,3,2017,8
203.2192523862428,0,5,1,FOOD SERVICE,3,3,2017,9
200.56598134679817,0,5,1,FOOD SERVICE,3,3,2017,10
475.0821275578412,0,5,1,FOOD SERVICE,3,3,2017,11
461.378776654388,0,5,1,FOOD SERVICE,3,3,2017,12
101.11130557763707,0,5,1,FOOD SERVICE,3,3,2018,1
38.36216280082989,0,5,1,FOOD SERVICE,3,3,2018,2
115.12503422409446,0,5,1,FOOD SERVICE,3,3,2018,3
137.3663823091688,0,5,1,FOOD SERVICE,3,3,2018,4
224.05602181829676,0,5,1,FOOD SERVICE,3,3,2018,5
226.08190231938926,0,5,1,FOOD SERVICE,3,3,2018,6
346.9980229831868,0,5,1,FOOD SERVICE,3,3,2018,7
259.556805367726,0,5,1,FOOD SERVICE,3,3,2018,8
149.18286977169612,0,5,1,FOOD SERVICE,3,3,2018,9
152.7399464233949,0,5,1,FOOD SERVICE,3,3,2018,10
421.2942022760653,0,5,1,FOOD SERVICE,3,3,2018,11
351.00736558149225,0,5,1,FOOD SERVICE,3,3,2018,12
155.76144218298674,0,5,1,FOOD SERVICE,3,3,2019,1
77.83227890074045,0,5,1,FOOD SERVICE,3,3,2019,2
115.94440872959775,0,5,1,FOOD SERVICE,3,3,2019,3
210.44274974863947,0,5,1,FOOD SERVICE,3,3,2019,4
205.9002530161097,0,5,1,FOOD SERVICE,3,3,2019,5
273.8058081124581,0,5,1,FOOD SERVICE,3,3,2019,6
249.6397324875452,0,5,1,FOOD SERVICE,3,3,2019,7
289.73155480678,0,5,1,FOOD SERVICE,3,3,2019,8
253.6071780529498,0,5,1,FOOD SERVICE,3,3,2019,9
119.9934324178432,0,5,1,FOOD SERVICE,3,3,2019,10
434.02020661176374,0,5,1,FOOD SERVICE,3,3,2019,11
186.92247995593584,0,5,1,FOOD SERVICE,3,3,2019,12
232.01449899186656,0,5,1,FOOD SERVICE,3,3,2020,1
77.89139824685545,0,5,1,FOOD SERVICE,3,3,2020,2
214.42139398776266,0,5,1,FOOD SERVICE,3,3,2020,3
333.21128808596006,0,5,1,FOOD SERVICE,3,3,2020,4
2338.2677728877347,0,5,1,FOOD SERVICE,3,6,2010,1
1860.7468026993402,0,5,1,FOOD SERVICE,3,6,2010,2
2294.35518574659,0,5,1,FOOD SERVICE,3,6,2010,3
3416.8671420168735,0,5,1,FOOD SERVICE,3,6,2010,4
1834.9394955641278,0,5,1,FOOD SERVICE,3,6,2010,5
2683.2338879204003,0,5,1,FOOD SERVICE,3,6,2010,6
1335.435680975677,0,5,1,FOOD SERVICE,3,6,2010,7
1899.8962152237066,0,5,1,FOOD SERVICE,3,6,2010,8
2778.6613178192692,0,5,1,FOOD SERVICE,3,6,2010,9
2479.80538385893,0,5,1,FOOD SERVICE,3,6,2010,10
3007.5369508068775,0,5,1,FOOD SERVICE,3,6,2010,11
1468.7692293885375,0,5,1,FOOD SERVICE,3,6,2010,12
2040.2591013651756,0,5,1,FOOD SERVICE,3,6,2011,1
2329.155655864273,0,5,1,FOOD SERVICE,3,6,2011,2
2223.017265045888,0,5,1,FOOD SERVICE,3,6,2011,3
1355.1430052253834,0,5,1,FOOD SERVICE,3,6,2011,4
2072.205407776451,0,5,1,FOOD SERVICE,3,6,2011,5
2254.3275373768615,0,5,1,FOOD SERVICE,3,6,2011,6
1080.3796378468403,0,5,1,FOOD SERVICE,3,6,2011,7
2555.8664835356803,0,5,1,FOOD SERVICE,3,6,2011,8
2765.588692648764,0,5,1,FOOD SERVICE,3,6,2011,9
1895.57156124044,0,5,1,FOOD SERVICE,3,6,2011,10
2098.4719396601304,0,5,1,FOOD SERVICE,3,6,2011,11
883.8825365000482,0,5,1,FOOD SERVICE,3,6,2011,12
1825.204161965889,0,5,1,FOOD SERVICE,3,6,2012,1
1349.1705927179707,0,5,1,FOOD SERVICE,3,6,2012,2
1393.776525226534,0,5,1,FOOD SERVICE,3,6,2012,3
1710.7043823596412,0,5,1,FOOD SERVICE,3,6,2012,4
1111.529904211096,0,5,1,FOOD SERVICE,3,6,2012,5
929.136895610424,0,5,1,FOOD SERVICE,3,6,2012,6
679.7122634692229,0,5,1,FOOD SERVICE,3,6,2012,7
1219.5058174550986,0,5,1,FOOD SERVICE,3,6,2012,8
1481.1654615152443,0,5,1,FOOD SERVICE,3,6,2012,9
1374.2737353357354,0,5,1,FOOD SERVICE,3,6,2012,10
1583.1094521942764,0,5,1,FOOD SERVICE,3,6,2012,11
743.8885316441006,0,5,1,FOOD SERVICE,3,6,2012,12
1658.7573600190774,0,5,1,FOOD SERVICE,3,6,2013,1
1522.033121620216,0,5,1,FOOD SERVICE,3,6,2013,2
1210.8105204790154,0,5,1,FOOD SERVICE,3,6,2013,3
1687.7774910274316,0,5,1,FOOD SERVICE,3,6,2013,4
852.0470840851802,0,5,1,FOOD SERVICE,3,6,2013,5
913.3361964831834,0,5,1,FOOD SERVICE,3,6,2013,6
841.068952082573,0,5,1,FOOD SERVICE,3,6,2013,7
1290.6144845308233,0,5,1,FOOD SERVICE,3,6,2013,8
1398.1143991416625,0,5,1,FOOD SERVICE,3,6,2013,9
1448.208037493016,0,5,1,FOOD SERVICE,3,6,2013,10
1163.4109454426557,0,5,1,FOOD SERVICE,3,6,2013,11
506.11233891359285,0,5,1,FOOD SERVICE,3,6,2013,12
1843.4026289479903,0,5,1,FOOD SERVICE,3,6,2014,1
991.5811058639106,0,5,1,FOOD SERVICE,3,6,2014,2
1191.5820098395673,0,5,1,FOOD SERVICE,3,6,2014,3
1570.880913568688,0,5,1,FOOD SERVICE,3,6,2014,4
1258.5517034547088,0,5,1,FOOD SERVICE,3,6,2014,5
795.569214676313,0,5,1,FOOD SERVICE,3,6,2014,6
1256.8156144014472,0,5,1,FOOD SERVICE,3,6,2014,7
1597.6681630812743,0,5,1,FOOD SERVICE,3,6,2014,8
1552.8656612549175,0,5,1,FOOD SERVICE,3,6,2014,9
1904.7941374564243,0,5,1,FOOD SERVICE,3,6,2014,10
1551.8516632503001,0,5,1,FOOD SERVICE,3,6,2014,11
938.5305856048792,0,5,1,FOOD SERVICE,3,6,2014,12
1833.1061279159467,0,5,1,FOOD SERVICE,3,6,2015,1
1864.694479208928,0,5,1,FOOD SERVICE,3,6,2015,2
1607.843346435109,0,5,1,FOOD SERVICE,3,6,2015,3
1332.8562108735248,0,5,1,FOOD SERVICE,3,6,2015,4
1304.6268778118476,0,5,1,FOOD SERVICE,3,6,2015,5
1002.422337259459,0,5,1,FOOD SERVICE,3,6,2015,6
1084.3258266386636,0,5,1,FOOD SERVICE,3,6,2015,7
1732.0782903285026,0,5,1,FOOD SERVICE,3,6,2015,8
1635.828146461368,0,5,1,FOOD SERVICE,3,6,2015,9
1928.2737905501385,0,5,1,FOOD SERVICE,3,6,2015,10
1471.8611302586548,0,5,1,FOOD SERVICE,3,6,2015,11
1280.5053559107093,0,5,1,FOOD SERVICE,3,6,2015,12
1378.4967144830266,0,5,1,FOOD SERVICE,3,6,2016,1
2150.1787856397045,0,5,1,FOOD SERVICE,3,6,2016,2
1410.6058977207003,0,5,1,FOOD SERVICE,3,6,2016,3
2151.593468409751,0,5,1,FOOD SERVICE,3,6,2016,4
1229.8669982546,0,5,1,FOOD SERVICE,3,6,2016,5
1292.1228027686313,0,5,1,FOOD SERVICE,3,6,2016,6
754.3722858075523,0,5,1,FOOD SERVICE,3,6,2016,7
1966.5226929358316,0,5,1,FOOD SERVICE,3,6,2016,8
2497.824026711164,0,5,1,FOOD SERVICE,3,6,2016,9
1868.7903848488245,0,5,1,FOOD SERVICE,3,6,2016,10
1571.6746991206235,0,5,1,FOOD SERVICE,3,6,2016,11
1148.1065279375498,0,5,1,FOOD SERVICE,3,6,2016,12
1691.6113325430663,0,5,1,FOOD SERVICE,3,6,2017,1
1952.8692265830607,0,5,1,FOOD SERVICE,3,6,2017,2
2293.3279818951332,0,5,1,FOOD SERVICE,3,6,2017,3
2263.965452214457,0,5,1,FOOD SERVICE,3,6,2017,4
1204.9526360422794,0,5,1,FOOD SERVICE,3,6,2017,5
1159.924887915589,0,5,1,FOOD SERVICE,3,6,2017,6
1262.1920509421834,0,5,1,FOOD SERVICE,3,6,2017,7
1932.8403665800126,0,5,1,FOOD SERVICE,3,6,2017,8
3179.6987839179124,0,5,1,FOOD SERVICE,3,6,2017,9
1734.368948542134,0,5,1,FOOD SERVICE,3,6,2017,10
2103.3397212968634,0,5,1,FOOD SERVICE,3,6,2017,11
1556.2138317561155,0,5,1,FOOD SERVICE,3,6,2017,12
1862.505370781101,0,5,1,FOOD SERVICE,3,6,2018,1
2115.8916369791527,0,5,1,FOOD SERVICE,3,6,2018,2
2455.657579836802,0,5,1,FOOD SERVICE,3,6,2018,3
1946.1246037216126,0,5,1,FOOD SERVICE,3,6,2018,4
2250.9098493057904,0,5,1,FOOD SERVICE,3,6,2018,5
1110.4908238508071,0,5,1,FOOD SERVICE,3,6,2018,6
1418.8638138031283,0,5,1,FOOD SERVICE,3,6,2018,7
2293.4126949112465,0,5,1,FOOD SERVICE,3,6,2018,8
2425.842939217492,0,5,1,FOOD SERVICE,3,6,2018,9
2560.11014356486,0,5,1,FOOD SERVICE,3,6,2018,10
2833.837548386148,0,5,1,FOOD SERVICE,3,6,2018,11
1146.5204140616008,0,5,1,FOOD SERVICE,3,6,2018,12
2594.363287855872,0,5,1,FOOD SERVICE,3,6,2019,1
2503.2917423175227,0,5,1,FOOD SERVICE,3,6,2019,2
3474.245789501954,0,5,1,FOOD SERVICE,3,6,2019,3
2325.5340369286905,0,5,1,FOOD SERVICE,3,6,2019,4
2018.3695055358799,0,5,1,FOOD SERVICE,3,6,2019,5
2401.9843066479766,0,5,1,FOOD SERVICE,3,6,2019,6
1202.5115830486172,0,5,1,FOOD SERVICE,3,6,2019,7
3176.611960100785,0,5,1,FOOD SERVICE,3,6,2019,8
2438.1093790274776,0,5,1,FOOD SERVICE,3,6,2019,9
2395.2559278172826,0,5,1,FOOD SERVICE,3,6,2019,10
2695.4159312939996,0,5,1,FOOD SERVICE,3,6,2019,11
2450.4413133477556,0,5,1,FOOD SERVICE,3,6,2019,12
2917.9399981010497,0,5,1,FOOD SERVICE,3,6,2020,1
2046.2975271406822,0,5,1,FOOD SERVICE,3,6,2020,2
3224.9942028496303,0,5,1,FOOD SERVICE,3,6,2020,3
1951.7060350645136,0,5,1,FOOD SERVICE,3,6,2020,4
36147.645578582255,0,5,1,FOOD SERVICE,3,10,2010,1
44840.53269854775,0,5,1,FOOD SERVICE,3,10,2010,2
43115.97714493487,0,5,1,FOOD SERVICE,3,10,2010,3
36190.68156548892,0,5,1,FOOD SERVICE,3,10,2010,4
38716.87110583435,0,5,1,FOOD SERVICE,3,10,2010,5
28608.797096619055,0,5,1,FOOD SERVICE,3,10,2010,6
18700.876442427343,0,5,1,FOOD SERVICE,3,10,2010,7
39733.66795138761,0,5,1,FOOD SERVICE,3,10,2010,8
30076.43627090619,0,5,1,FOOD SERVICE,3,10,2010,9
20537.535745883433,0,5,1,FOOD SERVICE,3,10,2010,10
26909.668346986397,0,5,1,FOOD SERVICE,3,10,2010,11
20768.0662587212,0,5,1,FOOD SERVICE,3,10,2010,12
17326.738018281307,0,5,1,FOOD SERVICE,3,10,2011,1
20879.81986356572,0,5,1,FOOD SERVICE,3,10,2011,2
22336.901695381563,0,5,1,FOOD SERVICE,3,10,2011,3
18739.1466337692,0,5,1,FOOD SERVICE,3,10,2011,4
20658.006787441886,0,5,1,FOOD SERVICE,3,10,2011,5
20267.29608622155,0,5,1,FOOD SERVICE,3,10,2011,6
11320.272361921689,0,5,1,FOOD SERVICE,3,10,2011,7
20612.37422453218,0,5,1,FOOD SERVICE,3,10,2011,8
22906.727961532117,0,5,1,FOOD SERVICE,3,10,2011,9
28055.921142830277,0,5,1,FOOD SERVICE,3,10,2011,10
24403.34074487496,0,5,1,FOOD SERVICE,3,10,2011,11
13867.846718428234,0,5,1,FOOD SERVICE,3,10,2011,12
21134.247971995846,0,5,1,FOOD SERVICE,3,10,2012,1
19682.11214030248,0,5,1,FOOD SERVICE,3,10,2012,2
18921.826369758448,0,5,1,FOOD SERVICE,3,10,2012,3
22483.18480956318,0,5,1,FOOD SERVICE,3,10,2012,4
19636.07151308997,0,5,1,FOOD SERVICE,3,10,2012,5
17755.585744639335,0,5,1,FOOD SERVICE,3,10,2012,6
10749.25243584534,0,5,1,FOOD SERVICE,3,10,2012,7
13911.528731271883,0,5,1,FOOD SERVICE,3,10,2012,8
20002.239116760495,0,5,1,FOOD SERVICE,3,10,2012,9
18983.492137641842,0,5,1,FOOD SERVICE,3,10,2012,10
23318.525093910837,0,5,1,FOOD SERVICE,3,10,2012,11
16279.73216434734,0,5,1,FOOD SERVICE,3,10,2012,12
18947.679318010294,0,5,1,FOOD SERVICE,3,10,2013,1
21025.835018771002,0,5,1,FOOD SERVICE,3,10,2013,2
16397.37751470174,0,5,1,FOOD SERVICE,3,10,2013,3
18135.953968223796,0,5,1,FOOD SERVICE,3,10,2013,4
18835.295591177564,0,5,1,FOOD SERVICE,3,10,2013,5
12610.046993721999,0,5,1,FOOD SERVICE,3,10,2013,6
14670.022491012658,0,5,1,FOOD SERVICE,3,10,2013,7
19646.08829649952,0,5,1,FOOD SERVICE,3,10,2013,8
23302.641463367007,0,5,1,FOOD SERVICE,3,10,2013,9
25519.861037995335,0,5,1,FOOD SERVICE,3,10,2013,10
16450.000555170533,0,5,1,FOOD SERVICE,3,10,2013,11
12586.534935102673,0,5,1,FOOD SERVICE,3,10,2013,12
24300.03720028119,0,5,1,FOOD SERVICE,3,10,2014,1
14784.993541076721,0,5,1,FOOD SERVICE,3,10,2014,2
20878.183240747097,0,5,1,FOOD SERVICE,3,10,2014,3
20897.96792604243,0,5,1,FOOD SERVICE,3,10,2014,4
17449.56596498585,0,5,1,FOOD SERVICE,3,10,2014,5
16961.619454337146,0,5,1,FOOD SERVICE,3,10,2014,6
16895.907651234167,0,5,1,FOOD SERVICE,3,10,2014,7
17560.934271910108,0,5,1,FOOD SERVICE,3,10,2014,8
25749.095083677545,0,5,1,FOOD SERVICE,3,10,2014,9
27730.898956623154,0,5,1,FOOD SERVICE,3,10,2014,10
22115.234213053136,0,5,1,FOOD SERVICE,3,10,2014,11
17180.934716659314,0,5,1,FOOD SERVICE,3,10,2014,12
25353.9296454222,0,5,1,FOOD SERVICE,3,10,2015,1
23934.5364550426,0,5,1,FOOD SERVICE,3,10,2015,2
23810.817610055492,0,5,1,FOOD SERVICE,3,10,2015,3
23873.992622226626,0,5,1,FOOD SERVICE,3,10,2015,4
20566.62066826748,0,5,1,FOOD SERVICE,3,10,2015,5
19433.996714757785,0,5,1,FOOD SERVICE,3,10,2015,6
13990.513630935295,0,5,1,FOOD SERVICE,3,10,2015,7
19207.134581288803,0,5,1,FOOD SERVICE,3,10,2015,8
21870.672407511578,0,5,1,FOOD SERVICE,3,10,2015,9
29216.333730177626,0,5,1,FOOD SERVICE,3,10,2015,10
26575.034363528695,0,5,1,FOOD SERVICE,3,10,2015,11
25949.740542810687,0,5,1,FOOD SERVICE,3,10,2015,12
11517.08602936545,0,5,1,FOOD SERVICE,3,10,2016,1
24331.144970947003,0,5,1,FOOD SERVICE,3,10,2016,2
23127.85544109382,0,5,1,FOOD SERVICE,3,10,2016,3
27535.54115459934,0,5,1,FOOD SERVICE,3,10,2016,4
17920.199861509263,0,5,1,FOOD SERVICE,3,10,2016,5
23533.309108270787,0,5,1,FOOD SERVICE,3,10,2016,6
12847.706323963292,0,5,1,FOOD SERVICE,3,10,2016,7
17873.628138845852,0,5,1,FOOD SERVICE,3,10,2016,8
22392.9159429971,0,5,1,FOOD SERVICE,3,10,2016,9
31537.52979878204,0,5,1,FOOD SERVICE,3,10,2016,10
21266.585483522595,0,5,1,FOOD SERVICE,3,10,2016,11
16427.863033583508,0,5,1,FOOD SERVICE,3,10,2016,12
20129.42182050313,0,5,1,FOOD SERVICE,3,10,2017,1
21470.70120241141,0,5,1,FOOD SERVICE,3,10,2017,2
22836.906100542943,0,5,1,FOOD SERVICE,3,10,2017,3
19586.096472142595,0,5,1,FOOD SERVICE,3,10,2017,4
19923.529008559137,0,5,1,FOOD SERVICE,3,10,2017,5
14501.036902804555,0,5,1,FOOD SERVICE,3,10,2017,6
11875.398391247021,0,5,1,FOOD SERVICE,3,10,2017,7
20978.05342619642,0,5,1,FOOD SERVICE,3,10,2017,8
26969.561783141788,0,5,1,FOOD SERVICE,3,10,2017,9
18664.5727128648,0,5,1,FOOD SERVICE,3,10,2017,10
29759.46828279581,0,5,1,FOOD SERVICE,3,10,2017,11
20296.04420431206,0,5,1,FOOD SERVICE,3,10,2017,12
19302.55058368153,0,5,1,FOOD SERVICE,3,10,2018,1
18804.26868850557,0,5,1,FOOD SERVICE,3,10,2018,2
20939.24034956736,0,5,1,FOOD SERVICE,3,10,2018,3
19964.645907290538,0,5,1,FOOD SERVICE,3,10,2018,4
22149.658210646132,0,5,1,FOOD SERVICE,3,10,2018,5
12819.440791842308,0,5,1,FOOD SERVICE,3,10,2018,6
10692.915760833075,0,5,1,FOOD SERVICE,3,10,2018,7
22773.300781971662,0,5,1,FOOD SERVICE,3,10,2018,8
23755.633276307603,0,5,1,FOOD SERVICE,3,10,2018,9
26092.42446496584,0,5,1,FOOD SERVICE,3,10,2018,10
27432.158709332594,0,5,1,FOOD SERVICE,3,10,2018,11
17646.304271348567,0,5,1,FOOD SERVICE,3,10,2018,12
18542.629108676083,0,5,1,FOOD SERVICE,3,10,2019,1
20261.2109244262,0,5,1,FOOD SERVICE,3,10,2019,2
23909.606026004654,0,5,1,FOOD SERVICE,3,10,2019,3
20112.978470245278,0,5,1,FOOD SERVICE,3,10,2019,4
17644.96597246272,0,5,1,FOOD SERVICE,3,10,2019,5
13209.637791430941,0,5,1,FOOD SERVICE,3,10,2019,6
12420.066173669908,0,5,1,FOOD SERVICE,3,10,2019,7
23821.718453649188,0,5,1,FOOD SERVICE,3,10,2019,8
17828.714291218927,0,5,1,FOOD SERVICE,3,10,2019,9
22704.641325128894,0,5,1,FOOD SERVICE,3,10,2019,10
26274.79479461401,0,5,1,FOOD SERVICE,3,10,2019,11
16388.41574802364,0,5,1,FOOD SERVICE,3,10,2019,12
20126.926504064104,0,5,1,FOOD SERVICE,3,10,2020,1
17667.85044404218,0,5,1,FOOD SERVICE,3,10,2020,2
20509.229636122927,0,5,1,FOOD SERVICE,3,10,2020,3
11310.835372107953,0,5,1,FOOD SERVICE,3,10,2020,4
4602.88627547539,0,5,2,FOOD SERVICE,3,10,2010,1
6307.924161245819,0,5,2,FOOD SERVICE,3,10,2010,2
5574.160004223877,0,5,2,FOOD SERVICE,3,10,2010,3
5291.629238612496,0,5,2,FOOD SERVICE,3,10,2010,4
4188.799130885487,0,5,2,FOOD SERVICE,3,10,2010,5
4621.907970038086,0,5,2,FOOD SERVICE,3,10,2010,6
2401.600635443203,0,5,2,FOOD SERVICE,3,10,2010,7
6221.157658604534,0,5,2,FOOD SERVICE,3,10,2010,8
8599.779363257945,0,5,2,FOOD SERVICE,3,10,2010,9
6492.773741508969,0,5,2,FOOD SERVICE,3,10,2010,10
7623.630244890076,0,5,2,FOOD SERVICE,3,10,2010,11
4046.839481512522,0,5,2,FOOD SERVICE,3,10,2010,12
5096.432064435649,0,5,2,FOOD SERVICE,3,10,2011,1
6835.285443727228,0,5,2,FOOD SERVICE,3,10,2011,2
5486.4528886646185,0,5,2,FOOD SERVICE,3,10,2011,3
5143.361839562347,0,5,2,FOOD SERVICE,3,10,2011,4
6043.748426175013,0,5,2,FOOD SERVICE,3,10,2011,5
4075.2798718687113,0,5,2,FOOD SERVICE,3,10,2011,6
2063.425279454805,0,5,2,FOOD SERVICE,3,10,2011,7
6674.926074258389,0,5,2,FOOD SERVICE,3,10,2011,8
5886.417229494513,0,5,2,FOOD SERVICE,3,10,2011,9
6189.5820956040725,0,5,2,FOOD SERVICE,3,10,2011,10
6483.4421455677575,0,5,2,FOOD SERVICE,3,10,2011,11
2970.7706010078145,0,5,2,FOOD SERVICE,3,10,2011,12
4789.744999063643,0,5,2,FOOD SERVICE,3,10,2012,1
4939.526014058458,0,5,2,FOOD SERVICE,3,10,2012,2
3802.0107314611428,0,5,2,FOOD SERVICE,3,10,2012,3
5026.63625528075,0,5,2,FOOD SERVICE,3,10,2012,4
4473.399723909966,0,5,2,FOOD SERVICE,3,10,2012,5
2810.006326442974,0,5,2,FOOD SERVICE,3,10,2012,6
1788.9105139475025,0,5,2,FOOD SERVICE,3,10,2012,7
3391.3375685670876,0,5,2,FOOD SERVICE,3,10,2012,8
5089.738481533282,0,5,2,FOOD SERVICE,3,10,2012,9
4601.492600842647,0,5,2,FOOD SERVICE,3,10,2012,10
5560.260645275131,0,5,2,FOOD SERVICE,3,10,2012,11
4727.144490981893,0,5,2,FOOD SERVICE,3,10,2012,12
5821.9547341775615,0,5,2,FOOD SERVICE,3,10,2013,1
6171.430026760517,0,5,2,FOOD SERVICE,3,10,2013,2
4988.185237294939,0,5,2,FOOD SERVICE,3,10,2013,3
4428.189481474145,0,5,2,FOOD SERVICE,3,10,2013,4
4913.376497226782,0,5,2,FOOD SERVICE,3,10,2013,5
2832.5640715294862,0,5,2,FOOD SERVICE,3,10,2013,6
2308.0416050257604,0,5,2,FOOD SERVICE,3,10,2013,7
5437.790519773158,0,5,2,FOOD SERVICE,3,10,2013,8
6525.362741288171,0,5,2,FOOD SERVICE,3,10,2013,9
7541.283018005388,0,5,2,FOOD SERVICE,3,10,2013,10
4095.778181608656,0,5,2,FOOD SERVICE,3,10,2013,11
2457.3247506764833,0,5,2,FOOD SERVICE,3,10,2013,12
3956.412249986696,0,5,2,FOOD SERVICE,3,10,2014,1
2799.67272102999,0,5,2,FOOD SERVICE,3,10,2014,2
2887.01322100185,0,5,2,FOOD SERVICE,3,10,2014,3
3539.281409285916,0,5,2,FOOD SERVICE,3,10,2014,4
3390.2417460989595,0,5,2,FOOD SERVICE,3,10,2014,5
2271.992035813846,0,5,2,FOOD SERVICE,3,10,2014,6
3057.932379056732,0,5,2,FOOD SERVICE,3,10,2014,7
3017.6713033899155,0,5,2,FOOD SERVICE,3,10,2014,8
3720.8808013069684,0,5,2,FOOD SERVICE,3,10,2014,9
3306.1335130649445,0,5,2,FOOD SERVICE,3,10,2014,10
3741.974376902299,0,5,2,FOOD SERVICE,3,10,2014,11
1943.3752422502835,0,5,2,FOOD SERVICE,3,10,2014,12
4243.015398171321,0,5,2,FOOD SERVICE,3,10,2015,1
3598.9577939456726,0,5,2,FOOD SERVICE,3,10,2015,2
4059.9734459373226,0,5,2,FOOD SERVICE,3,10,2015,3
4170.317099525855,0,5,2,FOOD SERVICE,3,10,2015,4
2678.834082069113,0,5,2,FOOD SERVICE,3,10,2015,5
2898.9161943514387,0,5,2,FOOD SERVICE,3,10,2015,6
1987.586125758498,0,5,2,FOOD SERVICE,3,10,2015,7
3012.366520885148,0,5,2,FOOD SERVICE,3,10,2015,8
4024.603536231851,0,5,2,FOOD SERVICE,3,10,2015,9
5327.227338763012,0,5,2,FOOD SERVICE,3,10,2015,10
2835.7219201605103,0,5,2,FOOD SERVICE,3,10,2015,11
4213.46508048668,0,5,2,FOOD SERVICE,3,10,2015,12
1815.1679991581761,0,5,2,FOOD SERVICE,3,10,2016,1
3786.6694072529376,0,5,2,FOOD SERVICE,3,10,2016,2
4043.384651295538,0,5,2,FOOD SERVICE,3,10,2016,3
4349.032807745,0,5,2,FOOD SERVICE,3,10,2016,4
